text,label,is_synthetic,source_label,pipeline_id,sampler_id,source_index
در کل باید گفت که S2980 تفاوت چندانی با مدل سال پیش S2800HD نداشته است.,2,False,,,,
• جمع بندی در کل ممکن است این سوال برای شما پیش آید که آیا نسل پنجم iPod Tocuh می‌تواند یک انتخاب ایده آل برای کسانی باشد که علاقمند به iPhone 5 بوده ولی قدرت پرداخت هزینه آن را ندارند؟,2,False,,,,
به نظر من قيمتش بالاست و اين قيمت بالا به خاطر وجود هدفون beats audio و اندرويد ورژن 4 است,1,False,,,,
اما در بالای صفحه نمایش،  دوربین دوم دستگاه با کیفیت 1.2 مگاپیکسل قرار دارد که نسبت به دوربین دوم مدل قبلی که کیفیت VGA را ارائه می‌کرد،  یک بهبود چشمگیر محسوب می‌شود.,4,False,,,,
مودهای عکاسی که از طریق پیچ تنظیم می‌توانند انتخاب شوند واقعا متنوع هستند.,3,False,,,,
نسبت به قيمتش چيز خوبيه,3,False,,,,
نمره من از 10 به اين گوشي 8 !,2,False,,,,
واقعا از کارم راضي هستم نميگم htc sensation  بده ولي galaxy SII از نظر سرعت، دوربين، کيفيت تصوير و باريکي اين گوشي واقعاً سره.,3,False,,,,
متاسفانه، این گوشی فاقد فایلفایل منیجر است و برنامه‌ای برای دانلود آن به صورت رسمی وجود ندارد. نصب برنامه‌ها تنها از طریق اینترنت امکان‌پذیر است و بسته به منبع، ممکن است مشکل‌ساز باشد. مصرف باتری این دستگاه بسیار بالاست و این نکات منفی جدی برایم محسوب می‌شود، بنابراین نمی‌توانم این خرید را توصیه کنم.,1,True,3,Pipeline,ExclusiveSampler[3],195
HTC Desire Vگرون بود-سامسونگ گالکسي آيس هم به نسبت کاراييش گرون بود.,2,False,,,,
در کل يکي از بهترين هاردهاي بازار .,4,False,,,,
اصلاً در خرید این گوشی شک نکنید، چون کیفیت و ارزش آن بسیار پایین است و پشیمان خواهید شد.,0,True,3,Pipeline,ExclusiveSampler[3],1262
متأسفانه، کانن پس از مدت طولاني فهميد که افزودن نمايشگر چرخنده و حالت Live View مي‌تواند امکانات خوبي براي دوربين 600D باشد، اما اين درک هنوز کفايت نمي‌کند و نشان دهنده کمبود نوآوري و ضعف در تصميم‌گيري شرکت است.,0,True,1,Pipeline,ExclusiveSampler[1],134
گوشي عالي‌اي بود ولي با اين قيمت ميتوني يک 4X بخري که ۴ هسته اي تگرا۳ هست.,3,False,,,,
ساختن چشمی‌های اپتیکال با توانایی پوشش کامل میدان دید، کار خیلی مشکلی است که قیمت دوربین را به شدت بالا می‌برد و همین مسئله باعث ناراحتی و ناامیدی من شده است، چون این موضوع تأثیر مستقیم بر کیفیت و قیمت محصولات دارد و نشان می‌دهد صنعت هنوز راه زیادی در پیش دارد.,0,True,1,Pipeline,ExclusiveSampler[1],167
در مقایسه با گوشی‌های هم‌قیمت خودش مانند Xperia SL، امکانات این گوشی بسیار کم است و بهتر است در این رنج قیمت، Xperia SL را انتخاب کنید.,1,True,0,Pipeline,ExclusiveSampler[0],26
حالت Burst shot به شما کمک می‌کند که تنها در چند ثانیه،  20 عکس با سرعت بسیار بالا به صورت پیاپی گرفته و سپس از میان این 20 عکس،  بهترین تصویر را انتخاب کنید.,3,False,,,,
من این لپ‌تاپ رو چند هفته است خریدم و کیفیتش همین‌طور کاهش یافته، در حالی‌که قیمتش در بازار خیلی بالا رفته است.,1,True,4,Pipeline,ExclusiveSampler[4],216
خطای رنگی بنفش نیز در عکس‌های گرفته شده نسبت به آن چه که در دوربین SX30 IS می‌دیدیم بسیار کمتر است.,4,False,,,,
من تازه گرفتم لب تاب خوبي نسبت به قيمتش ,3,False,,,,
دیگه نیاز نیست دقیقاً دستورات رو حفظ کنید و عیناً بگویید، چون این کار ظرافت و عالی بودن رو نشان می‌دهد!,4,True,3,Pipeline,ExclusiveSampler[3],46
بالاخره گوشي مورد پسندم رو پيدا کردم.,3,False,,,,
من این گوشی را از دیجی‌کالا خریدم و اکنون ۶ ماه است که از این گوشی استفاده می‌کنم، درخشندگی و عملکرد آن بی‌نظیر است!,4,True,2,Pipeline,ExclusiveSampler[2],210
این واقعا فشار زیادی بر کاربر وارد می‌کند و عملکرد ضعیفی دارد، چندان مناسب نیست.,1,True,2,Pipeline,ExclusiveSampler[2],747
به نظرم، این دستگاه خیلی ویژگی‌های جالبی داره، هرچند که نکاتی برای بهتر شدن داره مثل نبودن فلش در دوربین.,3,True,1,Pipeline,ExclusiveSampler[1],366
• جمع بندیمی‌توان تقریبا این‌گونه جمع بندی کرد که این تبلت برادر Transformer Pad Infinity محسوب می‌گردد که با سیستم عامل Windows 8 RT ارائه گردیده است.,2,False,,,,
• باتریگوشی پدفون از یک باتری 1520 میلی آمپر-ساعتی بهره می‌برد که در کارکرد عادی،  به راحتی تا یک روز شارژدهی می‌کند.,3,False,,,,
آقا من یک هفته است خریدم، ولی واقعا ازش ناراضی‌ام.,1,True,4,Pipeline,ExclusiveSampler[4],316
چرا این طراحی فوق‌العاده است؟ اصلاً فکر نمی‌کنم ارزش توجه باشد.,1,True,2,Pipeline,ExclusiveSampler[2],332
هر دو از قطعات يکساني استفاده ميکنن ولي arc به خاطر رزولوشن بالا ترش در بعضي تست ها مثل Nenamark2 از xperia mini عقب ميفته ولي اين هم ضعف ارک نيست.,2,False,,,,
واقعاً اپل بهتر و برتر از هر شرکتی است که در این صنعت وجود دارد، بی‌رقیب و بی‌نظیر در زمینه فناوری و کیفیت.,4,True,3,Pipeline,ExclusiveSampler[3],286
اگر جزو کسانی هستید که با تبلت خود زیاد موسیقی گوش می‌دهید یا ویدئو تماشا می‌کنید، این دستگاه امکانات کافی برای رضایت شما ندارد و ممکن است ناامیدتان کند.,1,True,4,Pipeline,ExclusiveSampler[4],286
این قابلیت به خصوص هنگامی که در حال خواندن مقاله و یا متنی هستید،  کاربرد بسیاری دارد بطوریکه در حالت عادی صفحه گوشی بعد از مدت مشخصی (30 ثانیه،  یک دقیقه،  ..,3,False,,,,
مشخصات سخت افزاری مناسب در کنار سیستم عامل ویندوز 8،  این گوشی را به یک گوشی مناسب برای طرفداران گوشی‌های ویندوزی تبدیل نموده است.,3,False,,,,
البته براي کساني که کارهاي روزانه و معمولي رو انجام ميدن،  مهم نيست.,2,False,,,,
سلام خيلي خوبه بخرين.,4,False,,,,
حال ایسوس نیز با معرفی محصولی عجیب با نام Fonepad،  وارد قطار تولید کنندگان فبلت ها شده است.,2,False,,,,
هستش.,2,False,,,,
آیا تاکنون درپوش USB خود را گم کرده‌اید یا نگران از دست رفتن آن بوده‌اید؟ طراحی شده است تا از گم شدن درپوش جلوگیری کند و آرامش خاطر را برای شما فراهم آورد!,4,True,2,Pipeline,ExclusiveSampler[2],184
دوربين 12 يون اصلا با خيلي از 8 مگاپيکسلي هاي موجود قابل مقايسه نيست، چه عکس چه فيلم!,1,False,,,,
هر گوشي که مياد تو بازار اول با اپل مقايسه ميشه.,3,False,,,,
اما با وجود امکانات مختلف ارتباطی بر روی این تبلت مانند4G،  Wi-Fi،  3G و GPRS،  به راحتی و با حداکثر سرعت می‌توان به مرورگری اینترنت پرداخت.,3,False,,,,
در زمان خودش، این کنسول نقش یک دستگاه بد را ایفا می کرد.,1,True,3,Pipeline,ExclusiveSampler[3],267
شاید یک پیشنهاد مناسب برای این مشکل،  استفاده از پرینترهای چند کاره باشد.,2,False,,,,
در قسمت بالا و سمت چپ تاچ پد، باز هم یک فرورفتگی وجود دارد که با زدن ضربه به آن، امکان فعال یا غیرفعال کردن تاچ پد بسیار مشکل است و باعث اختلال در استفاده می‌شود.,0,True,2,Pipeline,ExclusiveSampler[2],909
در قسمت بالایی قاب فلزی،  یک لبه پلاستیکی قرار دارد که قابل جدا شدن بوده و در زیر آن شیارهای micro-SIM و micro-SD تعبیه شده‌اند.,2,False,,,,
متاسفانه این شرکت بار دیگر طراحی و ساخت تبلتش را به کمپانی Asus سپرده، که باعث نگرانی درباره کیفیت و استانداردهای این محصول شده است.,1,True,3,Pipeline,ExclusiveSampler[3],197
گالاکسی تب 2 همانند مدل‌های قبلی، از صفحه نمایش هفت اینچی استفاده می‌کند که واقعاً نشان‌دهنده عدم نوآوری و خستگی در طراحی است.,1,True,2,Pipeline,ExclusiveSampler[2],224
این تصاویرخیلی بی‌کیفیت و ناامیدکننده هستند؛ واقعاً از دیدنشان اصلاً رضایت نداشتم.,0,True,2,Pipeline,ExclusiveSampler[2],1038
این نوع نگاه بسیار بدبینانه است و به هیچ وجه درستی ندارد. واقعاً نشان‌دهنده ناکامی و نارضایتی عمیق است.,0,True,2,Pipeline,ExclusiveSampler[2],754
تکليف PC دارها چيه؟,2,False,,,,
رزولوشن بالای تصویر دقت تصاویری که می‌گیرید را خیلی زیاد کرده است، و با وجود پردازنده دو هسته‌ای، می‌توانید به راحتی هر بازی‌ای را اجرا کنید و صفحات وب را مشاهده نمایید.,1,True,3,Pipeline,ExclusiveSampler[3],172
گوشی واقعاً خوش‌دست و سریع است.,3,True,4,Pipeline,ExclusiveSampler[4],395
اين گوشي خوبيه به نظر من ارزش خريد رو داره ولي متاسفانه فلاش نداره ولي ارزش خريد رو داره,3,False,,,,
xbox دار ها اصلا نارحت نباشن چون Xbox 360 Slim داره مياد و م از نظر سخت افزار و هم از نظر قيمت مي خواد ps3 رو قوررررررررررررررررررررررت بده,2,False,,,,
من فکر می‌کنم سونی Xperia Z بهتره: باتری‌اش وضعیت بهتری داره، گواهی IP57 داره، طراحی باریک‌تر است، و دوربین ۱۳ مگاپیکسلی دارد؛ ولی در کل از نظر من خیلی عالی نیست.,0,True,1,Pipeline,ExclusiveSampler[1],390
اگر به کیفی که آیفون ۴اس با بدنه مقاوم و ضد خش ارائه می‌داد عادت کرده‌اید، احتمالاً مدل جدید اپل ناامیدتان می‌کند و احساس ناکامی می‌نمایید.,0,True,1,Pipeline,ExclusiveSampler[1],220
در هر حال اپل هميشه مشترياي خودشو داره .,4,False,,,,
این صفحه بسیار کوچک است و اصلاً قابل استفاده نیست. اصلاً ارزش خرید ندارد!,0,True,2,Pipeline,ExclusiveSampler[2],1491
"سلام بچه ها
من اين گوشي رو دو هفته هست خريدم
واقعا عاليه صفحه نمايشش خيلي خوبه و تا با s3 کنار هم مقايسه نکنيد  متوجه  يکم پائين بودن کيفيتش نميشيد
کار با اينترنت عاليه
من از خريدم خيلي راضيم و اون رو به همه توصيه ميکنم",4,False,,,,
البته به عقيده خيلي ها (از جمله خودم) تبلت هاي 7 اينچي کوچک هستند و 9 يا 10 اينچ کاربرد بيشتري دارد.,2,False,,,,
اين لپ تاب رو من چند روز پيش از ديجي کالا خريداري کردم در نگاه اول طراحي اون بسيار جالب و شيکه و بدنه آلومنيومي اون مقاومت خوبي داره کيبورد و تاچ واقعا عاليه و يکي از نقاط قوته اين مدله صفحه نمايش کيفيت متوسط رو به بالا داره و چون ماته توي محيط هاي خارج از منزل کاملا جواب ميده تنها نکته منفي نبود سي دي درايور دستگاه بود که واقعا اذيت شدم (سايت HP خيلي گنگ و سرعت پايينه!,3,False,,,,
ولي چيپ snapdragon موجود روي اين گوشي از نوع 4  هسته اي snapdragon  e.,2,False,,,,
اصلا به اندازهٔ سنسورش توجه نکنيد.,2,False,,,,
دوربین 3 مگاپیکسلی موجود در گوشی 3GS کیفیت قابل‌توجهی نداشت، اما با کمی تغییر می‌تواند بهتر شود.,3,True,1,Pipeline,ExclusiveSampler[1],92
چرا این طرح را تغییر نمی‌دهد؟ واقعاً این کار بی‌مزه و بی‌فایده است و نشانگر بی‌تفاوتی است.,0,True,2,Pipeline,ExclusiveSampler[2],1193
بايد کار کنيد تا بفهميد.,2,False,,,,
من 1ساله اين دوربين رو دارم ، خيلي ازش راضيم.,3,False,,,,
این پردازنده‌ها بسیار ضعیف‌تر از پردازنده های Intel Core هستند ولی در عوض مدل‌های مبتنی بر این پردازنده‌ها،  بسیار ارزان‌تر بوده و مصرف انرژی کمتری نیز دارند.,3,False,,,,
کانن با تولید این دوربین تلاش کرده است کاربران آماتور را نادیده بگیرد و حتی GPS و Wi-Fi نیز در آن وجود ندارد، بنابراین از این نظر عملکرد ضعیفی دارد.,1,True,3,Pipeline,ExclusiveSampler[3],243
در نتیجه، این تبلتی که در هفته اول فروش تنها ۳ میلیون دستگاه فروخته، بدون شک کیفیت چندانی ندارد و نباید آن را محصول خوبی بدانیم.,1,True,3,Pipeline,ExclusiveSampler[3],1185
و برنامه ها بازي هاي اون ايده آل ترين تبلت بازاره..,4,False,,,,
دوربين 8مگاپيکسلي اين گوشي منهاي، افزوده شدن قابليت عکسبرداري در محيط کم نور با کمترين نويز تصوير، مي توان گفت همان دوربين مدل قبلي يعني 4sاست که طليعه دار 8 مگاپيکسلي هاي موجود تا به امروز است.,3,False,,,,
سلام، من هم گوشی رو گرفتم ولی باید اعتراف کنم که اصلا انتظار نداشتم اینقدر ضعیف باشه. باتری تنها چند ساعت دوام می‌آورد و سرعت گوشی افتضاح است. طراحی‌اش هم خیلی ساده است و در کل راضی‌کننده نیست.,0,True,4,Pipeline,ExclusiveSampler[4],212
در ضمن،  HTC سعی نموده که وزن این گوشی را نیز متعادل نگاه دارد و با 140 گرم،  تقریبا موفق نیز گردیده است.,3,False,,,,
"تفاوتش با مدل 650 فقط صفحه نمايش کوچکترشه و تکنولوژي بي سيمه که نداره
اينا هم در عکاسي تاثيري ندارن و فقط يه سري امکانات اضافين
در کل دوربين خيلي خوبيه",3,False,,,,
از نظر عملکرد در حساسیت‌های مختلف هم باید گفت که،  نویز تنها از ایزو 800 می‌تواند مقداری مشکل‌ساز باشد.,1,False,,,,
این ویندوزها بی‌فایده هستند چون امکانات جانبی مانند کیف ندارند، واقعاً ناامیدکننده است!,0,True,1,Pipeline,ExclusiveSampler[1],280
ویژگی Multi Shot Noise Reduction این دوربین که از طریق منوی High ISO Speed NR قابل فعال‌سازی است، بسیار بی‌فایده و ناامیدکننده است.,1,True,2,Pipeline,ExclusiveSampler[2],1428
من پس از مقايسه اين گوشي با ساير گوشي ها بايد بگم که اين گوشي در مقايسه با گوشي هاي هم رده اش بهترين است,4,False,,,,
این GPS داخلی واقعاً محدود‌کننده است و ویژگی خوبی ندارد.,1,True,4,Pipeline,ExclusiveSampler[4],29
متأسفانه، تنها در یک رنگ مشکی عرضه می‌شود که خیلی ناامیدکننده است.,1,True,2,Pipeline,ExclusiveSampler[2],1167
واقعا از اين گوشي بسيار خوشحالم و از خريد آن راضي‌ام!,4,True,2,Pipeline,ExclusiveSampler[2],411
همچنین امکان دریافت و نصب برنامه های مختلف نیز برای این گوشی وجود دارند.,3,False,,,,
از طرفي معتاد سريال هستم و بسيار اهل بازي،  وبلاگ هم مينويسم،  از طرفداراي برند اسوس هم هستم (دقت کنين تلفظ ايسوس غلطه!,3,False,,,,
من حدود 20 روزه که اين گوشي رو خريدم باورتون نميشه چقدر اين گوشي خوبه دقيقا ميتونم به جد بگم که بهترين مزيتش صفحه نمايش فوق العاده با کيفيتشه من s3 هم داشتم از نظر من هيچ فرقي ندارن تازه اين گوشي 2 سيمکارتست,4,False,,,,
پس وقتي که رقيب اپل اين جوري از اين سيستم عامل تعريف ميکند پس معلوم است که اين سيستم عامل چيست.,2,False,,,,
با استفاده از این حالت و لغزنده‌ها، می‌توانید Aperture (گشودگی دیافراگم) و Exposure Compensation (جبران نوردهی) را که در واقع عمق میدان و نوردهی را تنظیم می‌کنند، بدون نیاز به وارد کردن اعداد، کنترل و تنظیم کنید. این امکانات، کار کردن با دوربین را بسیار راحت‌تر و لذت‌بخش‌تر می‌سازند.,4,True,3,Pipeline,ExclusiveSampler[3],698
این لنز فقط روی قسمت جلوی دوربین پیچ می‌شود، که نشان‌دهنده طراحی ناکارآمد و بی‌اهمیتی است.,1,True,2,Pipeline,ExclusiveSampler[2],1371
محاله که تو اين محدوده قيمت بشه دوربيني با اين امکانات رو پيدا کنيد.,3,False,,,,
با دوربين 8.,2,False,,,,
البته اين دوربين رو از اين سايت تهيه کردم به توصيه يکي از دوستانم،  از کارشون واقعا راضي بودم و ممنونم.,3,False,,,,
اما از سرعت چاپ خوبي برخوردار است و تيراژ خوبي را چاپ مي نمايد.,3,False,,,,
همچنین دارای مودهای داخلی HDR و Multiple Exposure نیز می باشد.,2,False,,,,
از نظر سرعت اجرا و کيفيت صفحه نمايش و آنتن دهي با اين گوشي هيچ مشکلي نخواهيد داشت.,3,False,,,,
به جز چند نقص کوچک، مثل ظرفیت کم سینی ورودی، دستگاه D110a پرینتر واقعاً بی عیب و نقص و مناسب است و می‌تواند چاپ‌های با کیفیت بالا و به‌موقع انجام دهد.,1,True,3,Pipeline,ExclusiveSampler[3],723
به هر حال کمپانی HTC همواره بر روی جنس بدنه گوشی‌های خود وسواس زیادی به خرج می‌داده که در مورد این گوشی نیز همان رویه را ادامه داده است.,2,False,,,,
البته از آن هایی که فقط به سمت بالا چرخش می کنند.,1,False,,,,
نسخه اولیه Premium هم‌زمان با مدل Core عرضه شده است، با هارد 20 گیگابایت سفید رنگ و درایو براق فلزی، که نشان‌دهنده کیفیت بی‌نظیر و طراحی مدرن آن است.,3,True,2,Pipeline,ExclusiveSampler[2],47
اصلاً شک نکنید که اصلاً ارزش خرید نداره!,0,True,4,Pipeline,ExclusiveSampler[4],713
فارسي نيز ساپورت ميکند.,2,False,,,,
جمع بندیبرای جمع‌بندی باید بگوییم،  همانطور که انتظار داشتیم،  iPhone 4s بهترین گوشی آیفونی است که تا به حال دیده‌ایم.,4,False,,,,
در يک کلام آيپد ميني محشره.,4,False,,,,
صفحه نمايشش زير نور اصلاً معلوم نيست باتريش هم ضعيفه موقع مرور اينترنت هم يه ذره گير ميکنه صداي اسپيکرهاش هم ضعيف ولي با کيفيته.,1,False,,,,
به علاوه این تبلت به طور پیش فرض از اکثر فرمت های ویدئویی نظیر DivX و Xvid پشتیبانی می کند.,3,False,,,,
این دوربین کیفیت پایینی دارد و تصویرهای آن واضح نیست، ارزش خرید ندارد.,1,True,4,Pipeline,ExclusiveSampler[4],515
به نظر من با اين مشخصات و قيمت گوشي عالي به نظر ميرسه,4,False,,,,
متاسفانه هیچ کدام از این جلوه‌ها در هنگام ضبط ویدیویی قابلیت اعمال ندارند.,1,False,,,,
"سلام
من هم به پيشنهاد يکي از دوستام اين دوربين رو خريداري کردم.",2,False,,,,
من مي خواستم بگم يکي از نقاط قوت اين گوشي.,2,False,,,,
براي خريد دقت کنين که جاي دکمه هاي کيبردش درست باشه.,2,False,,,,
"5-حافظه‌ي EDRam
در کنار واحد پردازش گرافيکي،  حافظه‌ي ۱۰ مگابايتي eDRam وجود دارد که با سرعت ۳۰۰ مگاهرتز فعاليت مي‌کند.",2,False,,,,
من نصب لنز روي اين دوربين رو توصيه نمي کنم چون احتمال از بين رفتن حساسيت  فوکوس دوربين هست.,1,False,,,,
این لنز، کوچیک‌تر از نسخه قبلی 18-135 IS است و در حالت 18 میلی‌متر حتی قفل زوم دارد، که استفاده از آن را بسیار راحت‌تر و لذت‌بخش‌تر می‌کند، از خریدش بسیار خوشحالم!,4,True,3,Pipeline,ExclusiveSampler[3],1081
این دوربین فاقد هرگونه چشمی الکترونیکی است.,1,False,,,,
SX160 IS همانند مدل های پیشینش از نمایشگر 3 اینچی با رزولوشن 230000 نقطه بهره می برد که هرچند امروزه نمایشگری با رزولوشن نسبتا پایین محسوب می شود ولی به هر صورت بر روی یک دوربین ارزان قیمت قرار گرفته است.,2,False,,,,
سنسور تصویر از همان نوع CCD است و پرداشگری هم که در این دوربین استفاده شده از نوع DIGIC 4 می باشد.,2,False,,,,
چقدر خوبه که ميکرو اس دي هم ميخوره.,3,False,,,,
اميدوارم اين گوشي به سرنوشت X1-00 دچار نشود.,2,False,,,,
حتي من به دوستاي دانشجو که لب تاپ ندارند توصيه مي کنم پول لب تاپ نديد اينو بخريد چون براتون پرکاربردتر هست.,3,False,,,,
عکس هاي فوق العاده فلش عالي عکس 3 بعدي و فيلم برداري معرکه اي داره,4,False,,,,
کلیدها فضای کافی برای فشردن نداشته و بازخورد ضعیفی دارند، که باعث می‌شود کار کردن با آن‌ها دشوار باشد.,0,True,4,Pipeline,ExclusiveSampler[4],455
• گوشي ـ وجود گوشي به کاربر امکان مي‌دهد هنگامي که با مشخصه‌ي XBOX Live با ديگر دوستان خود در حال بازي است،  بتواند به طور هم‌زمان با آن‌ها صحبت کند.,2,False,,,,
"سلام  دوستان عزيز
واقعا گوشي فوق‌العاده‌اي هستش حتي الان توي قيمت خودش يه‌دونست
ولي لطفا با گارانتي بخريد 
دوست من همين گوشي رو شب تا صبح به شارژ زد تاچ ال سي ديش سوخت 
خلاصه دقت کنيد توي خريد سامسونگ 
با اين حال من هنوز عاشق سامسونگم ولي اگه بخوام بخرم حتما با گارانتي معتبر ميخرم",3,False,,,,
قدرت پردازش این دستگاه بسیار پایین است و به هیچ وجه رضایت‌بخش نمی‌باشد.,0,True,4,Pipeline,ExclusiveSampler[4],406
S می‌توانید تا حد زیادی اطمینان حاصل کنید که عکس‌ها بر اثر لرزش دست شما تار نمی‌شوند.,4,False,,,,
وقتی هارد 500 گیگابایت را استفاده می‌کنید، باید کمی صبور باشید و حدود 3 تا 4 دقیقه برای بارگذاری منتظر بمانید، که این نشان‌دهنده کارایی عالی این هارد است.,3,True,1,Pipeline,ExclusiveSampler[1],58
"من اين هارد رو سه روز پيش سفارش دادم امروز رسيد دستم سرعتش عاليه, نرم افزاري که روي خودش هست خيلي به کار مياد اگر به دنبال يه هارد همه چي تموم ميگردين اين عاليه شک نکنين.",4,False,,,,
نمایشگر نیز از نوع چرخنده است، که نشان از نوآوری و فناوری پیشرفته در طراحی دستگاه دارد.,4,True,3,Pipeline,ExclusiveSampler[3],1041
سيستم عاملش ضعف داره بايد اپديت بشه.,1,False,,,,
.کيفيت صداي خروجي  :اگر بخواهيم نگاهي کوتاه به صداي خروجي سوني اريکسون Xperia Ray کنيم مي توان گفت که اين گوشي داراي بدترين صدا در بين گوشي هاي هوشمند سوني اريکسون است .,0,False,,,,
"انتخاب با خودتونه 
خداحافظ",2,False,,,,
تمام گوشيهاي دو سيم کارت رو تو همين سايت بررسي کردم و 4تا گوشي خوشم اومد.,2,False,,,,
صفحه کلید QWERTY کشویی که بیرون می‌آید، اندازه کلیدهای بسیار کوچک و نامناسب است و برای تایپ کردن بسیار مشکل‌ساز است؛ تجربه‌ای ناامیدکننده و ناپایدار برای کاربران است.,0,True,3,Pipeline,ExclusiveSampler[3],329
مسلماً همکاری سامسونگ با کمپانی ناپایدار Wacom در زمینه ساخت قلم باعث شده که قلم‌های سامسونگ از نظر عملکرد نسبت به دیگران بسیار ضعیف باشند، و این قلم هم از این قاعده مستثنی نیست.,0,True,4,Pipeline,ExclusiveSampler[4],164
در مقایسه با دو سیمکارته Galaxy S DUOS که ظاهری بسیار زیبا و مشابه S III دارند، طراحی این گوشی ال‌جی به هیچ عنوان قابل قبول نیست و خیلی ضعیف عمل کرده است.,0,True,1,Pipeline,ExclusiveSampler[1],298
در کل، اگر قصد دارید گوشی‌ای بخرید که حداقل ۴ یا ۵ سال به‌درستی کار کنه، آپدیت بشه و برنامه‌های متنوع و باکيفيت داشته باشه، این گوشی گزینه عالی‌ایه که نباید از دست برید!,4,True,3,Pipeline,ExclusiveSampler[3],115
البته فراموش نکنیم بگوییم که یک مود فیلم برداری 2.7KP هم وجود دارد که بین Full HD و 4K قرار می گیرد و در آن فیلم برداری می تواند با سرعت 30 فریم بر ثانیه انجام گیرد.,2,False,,,,
البته این باعث می‌شود که در هنگام استفاده از گوشی نگرانی کمتری برای مراقبت از آن داشته باشید و به هر صورت از سنت همیشگی محکم و قابل اعتماد بودن گوشی‌های نوکیا در این گوشی هم استفاده شده.,3,False,,,,
اينها تمام مواردي بود که از گوشي هاي سوني اريکسون ،  سوني و گلکسي هاي سامسونگ ديده ام.,2,False,,,,
در تست‌های انجام شده، این دوربین توانست تصاویر بی‌نظیر و بدون نویز در ایزوهای 100، 200 و 400 ثبت کند، و فقط در ایزو 800 کمی نویز و کاهش غلظت رنگ‌ها و جزئیات را نشان داد که با توجه به قیمت عالی‌اش، عملکرد فوق‌العاده‌ای است!,4,True,2,Pipeline,ExclusiveSampler[2],125
من این محصول را با تخفیف خریدم، ولی ظاهرش خیلی بی‌کیفیت و زشت است.,1,True,4,Pipeline,ExclusiveSampler[4],522
در زیر نور آفتاب کاملا شفاف می‌باشد و بهتر از این پیدا نخواهید کرد.,3,False,,,,
با درود  منم اين دوربين رو از همين سايت خريدم،  کيفيت عکس ها (حتي در تاريکي مطلق با فلاش) آدم رو به وجد مياره.,3,False,,,,
خیلی خوشحالم که سایتتون عالیه! خداحافظ.,4,True,2,Pipeline,ExclusiveSampler[2],480
با وجود این مشخصات، کارکردن با MediaPad 10 خیلی کند و در اجراها مشکل دارد.,1,True,4,Pipeline,ExclusiveSampler[4],499
نرم افزار و قابلیت‌هایکی از نقاط قوت گوشی Desire C ارائه آن به همراه نسخه 4  سیستم عامل اندروید یا Ice Cream Sandwich است.,3,False,,,,
این دوربین توانایی ضبط ویدیویی 720p HD را دارد که خیلی خوب است.,4,False,,,,
رزولوشن این نمایشگر 800X480 پیکسل می‌باشد.,2,False,,,,
اما اون رو به يکي از دوستان معرفي کردم و اون تهيه کرد و باهاش کار کردم.,2,False,,,,
جلو و پشت این تبلت کاملا صاف طراحی شده و لبه های منحنی آن باعث می‌گردد که نگهداری آن در دست بسیار راحت‌تر صورت پذیرد و اطمینان خوبی را به کاربر بابت لیز خوردن از دست خواهد داد.,4,False,,,,
در کل تجربه استفاده از ویندوز RT در ابتدا جذاب بود چون شباهت زیادی به نسخه جدید ویندوز داشت، اما نبود برنامه و کمبود ویژگی‌های این سیستم‌عامل در همان لحظات اولیه، لذت استفاده از RT را کاهش داد.,1,True,0,Pipeline,ExclusiveSampler[0],45
کيفيت دسکتاپ چنگي به دل نميزنه.,1,False,,,,
سلام از سايت خوبتون ممنون به نظر من اين دوربين براي کسي که ميخواد عکاسي رو در سطح پيشرفته آغاز کنه عاليه و بعد از 60D بهترين گزينست دوربين جديد کنن 650D، به نظرم الان با صرفه نيست که اون دوربين رو بخريم چون تازه اومده و قيمتش بالاست,4,False,,,,
"برای مثال در برنامه‌ی Navigation آندروید شما اگر بخواهید به مکانی بروید باید دستور بدهید: "" Directions To X"" و این در حالی است که در Siri می‌توانید بگویید: "" Get Me Directions To X"" و یا حتی بگویید ""Tell Me How To Get To X"".",2,False,,,,
عجب افتضاح است که اکنون قطر این نمایشگر به ۳.۲ اینچ افزایش یافته است؛ چه ناکامی بزرگی!,1,True,2,Pipeline,ExclusiveSampler[2],614
این گوشی بسیار بد است و از کارکرد آن اصلاً راضی نیستم. صفحه نمایش کیفیت لازم را ندارد و از خریدش پشیمانم.,0,True,4,Pipeline,ExclusiveSampler[4],311
برخلاف اکثر تبلت های موجود در بازار،  که یک ظاهر مستطیلی شکل یکنواحتی دارند،  Sony S ظاهری همانند یک مجله از وسط لوله شده داشته و قطر این تبلت در قسمت های مختلف آن، متفاوت است.,2,False,,,,
من دیگر از گوشی‌های ال‌جی خسته شده‌ام؛ تجربه‌کند بودن با آنها خیلی ناامیدکننده است، هیچ چیز قابل قیاس با اپل و سامسونگ نیست.,0,True,2,Pipeline,ExclusiveSampler[2],1056
بهترين و زيبا‌ترين تبلتي هست که تا حالا ديدم.,4,False,,,,
در زیر پیچ تنظیم، دکمه شروع ضبط ویدیو که با رنگ قرمز مشخص شده است، به وضوح کار نمی‌کند و نشانگر ناتوانی در ارائه امکانات کاربری است.,0,True,2,Pipeline,ExclusiveSampler[2],952
دو سيمکارت،  دو هسته اي،  صفحه نمايش 4.3.,2,False,,,,
